-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	-0.0005640909	-0.0003541106
-0.0003397921	-0.0005640909	-0.0003541106
-0.0003397921	-0.0005640909	-0.0003541106
-0.0003397921	-0.0005640909	-0.0003541106
-0.0003397921	-0.0005640909	-0.0003541106
-0.0003397921	-0.0005640909	-0.0003541106
-0.0003397921	-0.0005640909	-0.0003541106
-0.0003397921	0.0006576404	-0.0003541106
-0.0003397921	0.0006576404	-0.0003541106
-0.0003397921	0.0006576404	-0.0003541106
-0.0009506568	0.00004677474	0.0008676188
-0.0009506568	0.00004677474	0.0008676188
-0.0009506568	0.00004677474	0.0008676188
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
-0.0003397921	0.00004677474	0.0002567541
0.0008819373	0.001268506	0.0002567541
0.0008819373	0.001268506	0.0002567541
0.0008819373	0.001268506	0.0002567541
0.0002710726	0.001268506	0.0002567541
0.0002710726	0.001268506	0.0002567541
0.0002710726	0.001268506	0.0002567541
0.0002710726	0.001268506	0.0002567541
0.0002710726	0.00004677474	-0.0003541106
0.0002710726	0.00004677474	-0.0003541106
0.0002710726	0.00004677474	-0.0003541106
0.0008819373	0.00004677474	-0.0003541106
0.0008819373	0.00004677474	-0.0003541106
0.0008819373	0.00004677474	-0.0003541106
0.0002710726	0.00004677474	-0.0009649753
0.0002710726	0.00004677474	-0.0009649753
0.0002710726	0.00004677474	-0.0009649753
0.0002710726	0.00004677474	-0.0009649753
0.0002710726	0.00004677474	0.0002567541
0.0002710726	0.00004677474	0.0002567541
0.0002710726	0.00004677474	0.0002567541
0.0002710726	0.00004677474	0.0002567541
0.0002710726	0.00004677474	0.0002567541
0.0002710726	0.00004677474	0.0002567541
0.0002710726	-0.001174949	-0.0003541106
0.0002710726	-0.001174949	-0.0003541106
0.0002710726	-0.001174949	-0.0003541106
0.0002710726	-0.001174949	-0.0003541106
0.0002710726	-0.0005640909	-0.0003541106
0.0002710726	-0.0005640909	-0.0003541106
0.0002710726	-0.0005640909	-0.0003541106
-0.0003397921	0.00004677474	0.0008676188
-0.0003397921	0.00004677474	0.0008676188
-0.0003397921	0.00004677474	0.0008676188
0.0002710726	0.001268506	0.0008676188
0.0002710726	0.001268506	0.0008676188
0.0002710726	0.001268506	0.0008676188
0.0002710726	0.001268506	0.0008676188
-0.0003397921	-0.0005640909	-0.0003541106
